ConversationId,contact_phone,is_tripler,opted_out,wrong_number,names_extract
59177464,19170052096,yes,no,no,
59177486,19170052096,yes,no,no,
59177488,19170052096,yes,no,no,
59177514,19170052096,yes,no,no,
59177527,19170052096,yes,no,no,
59177528,19170052096,yes,no,no,
59177533,19170052096,yes,no,no,
59177551,19170052096,yes,no,no,
59177573,19170052096,yes,no,no,
59177582,19170052096,yes,no,no,
59177592,19170052096,yes,no,no,
59177597,19170052096,yes,no,no,
59177598,19170052096,yes,no,no,"Sara, John, and Kevin"
59177604,19170052096,yes,no,no,
59177621,19170052096,yes,no,no,
59177622,19170052096,yes,no,no,
59177631,19170052096,yes,no,no,
59177637,19170052096,yes,no,no,
59177668,19170052096,yes,no,no,
59177680,19170052096,yes,no,no,
59177732,19170052096,yes,no,no,
59177736,19170052096,yes,no,no,
59177750,19170052096,yes,no,no,
59177751,19170052096,yes,no,no,
59177765,19170052096,yes,no,no,
59177769,19170052096,yes,no,no,
59177776,19170052096,yes,no,no,
59177784,19170052096,yes,no,no,
59177798,19170052096,yes,no,no,
59177826,19170052096,yes,no,no,
59177839,19170052096,yes,no,no,
59177861,19170052096,yes,no,no,
59177868,19170052096,yes,no,no,
59177872,19170052096,yes,no,no,
59177877,19170052096,yes,no,no,
59177888,19170052096,yes,no,no,
59177892,19170052096,yes,no,no,
59177897,19170052096,yes,no,no,
59177898,19170052096,yes,no,no,
59177919,19170052096,yes,no,no,"Tn, Mary, Shirley, Thomas, and Greg"
59177920,19170052096,yes,no,no,
59177932,19170052096,yes,no,no,
59177951,19170052096,yes,no,no,
59177958,19170052096,yes,no,no,
59177964,19170052096,yes,no,no,
59177970,19170052096,yes,no,no,
59933197,19170052096,yes,no,no,
59933201,19170052096,yes,no,no,
59933211,19170052096,yes,no,no,
59933219,19170052096,yes,no,no,
59933245,19170052096,yes,no,no,
59933249,19170052096,yes,no,no,
59933273,19170052096,yes,no,no,
59933274,19170052096,yes,no,no,
59933276,19170052096,yes,no,no,
59933286,19170052096,yes,no,no,
59933328,19170052096,yes,no,no,
59933330,19170052096,yes,no,no,"Sue, Kathy, and John"
59933366,19170052096,yes,no,no,
59933368,19170052096,yes,no,no,
59933373,19170052096,yes,no,no,
59933381,19170052096,yes,no,no,
59933388,19170052096,yes,no,no,
59933430,19170052096,yes,no,no,
59933463,19170052096,yes,no,no,
59933480,19170052096,yes,no,no,"Paula, Sharon, and Lois"
59933499,19170052096,yes,no,no,
59933501,19170052096,yes,no,no,
59933511,19170052096,yes,no,no,
59933520,19170052096,yes,no,no,
59933525,19170052096,yes,no,no,
59933532,19170052096,yes,no,no,
59933540,19170052096,yes,no,no,
59933551,19170052096,yes,no,no,
59933553,19170052096,yes,no,no,
59933566,19170052096,yes,no,no,
59933568,19170052096,yes,no,no,
59933607,19170052096,yes,no,no,
59933609,19170052096,yes,no,no,
59933621,19170052096,yes,no,no,
59933625,19170052096,yes,no,no,
59933632,19170052096,yes,no,no,
59933636,19170052096,yes,no,no,
59933655,19170052096,yes,no,no,"Maria, Elena, Isabel, and Cristina"
59933681,19170052096,yes,no,no,
59933689,19170052096,yes,no,no,
59933725,19170052096,yes,no,no,
59933743,19170052096,yes,no,no,"Joyce, Gwen, and Pam"
59933745,19170052096,yes,no,no,
59933746,19170052096,yes,no,no,"Valarie, Cathy, and Sherman"
59933748,19170052096,yes,no,no,
59933750,19170052096,yes,no,no,
59933751,19170052096,yes,no,no,
59933754,19170052096,yes,no,no,
59933770,19170052096,yes,no,no,"Gene, Thimothy, and Francisco"
59933790,19170052096,yes,no,no,
59933795,19170052096,yes,no,no,"Kathy, Russ, and John"
59933798,19170052096,yes,no,no,"Janet, Kay, and Tina"
59933802,19170052096,yes,no,no,"Pl, Al, and Shorty"
59933807,19170052096,yes,no,no,"Bernie, John, and Tim"
59933813,19170052096,yes,no,no,
59933823,19170052096,yes,no,no,"Raquel, Richard, and Michelle"
59933855,19170052096,yes,no,no,
59933857,19170052096,yes,no,no,
59933859,19170052096,yes,no,no,
59933871,19170052096,yes,no,no,"Susan, Marion, and Karen"
59933878,19170052096,yes,no,no,
59933910,19170052096,yes,no,no,"Brett, Hans, and Parsons"
59933924,19170052096,yes,no,no,"Calvin, Extended, Matt, Law, Traffic, Chris, Bobbie, Catherine, your brother, and Attended"
59933936,19170052096,yes,no,no,"Lucas, Nancy, Jenna, and Andrew"
59933944,19170052096,yes,no,no,"Dawn, Laura, and Bryant"
59933953,19170052096,yes,no,no,
59933954,19170052096,yes,no,no,
59933959,19170052096,yes,no,no,
59933991,19170052096,yes,no,no,
59933999,19170052096,yes,no,no,
59934007,19170052096,yes,no,no,"Albert, Charles, and Darryl"
59934009,19170052096,yes,no,no,
59934011,19170052096,yes,no,no,
59934045,19170052096,yes,no,no,
59934052,19170052096,yes,no,no,
59934069,19170052096,yes,no,no,
59934070,19170052096,yes,no,no,
59934077,19170052096,yes,no,no,
59934094,19170052096,yes,no,no,"Roshan, Jennifer, Gail, David, and your mom"
59934104,19170052096,yes,no,no,
59934109,19170052096,yes,no,no,
59934113,19170052096,yes,no,no,
59934115,19170052096,yes,no,no,
59934134,19170052096,yes,no,no,
59934136,19170052096,yes,no,no,
59934144,19170052096,yes,no,no,"Maxine, Walter, Latoya, and Kendra"
59934148,19170052096,yes,no,no,
59934160,19170052096,yes,no,no,
59934178,19170052096,yes,no,no,"Judi, Eddie, and Margie"
59934179,19170052096,yes,no,no,
59934185,19170052096,yes,no,no,
59934191,19170052096,yes,no,no,
59934215,19170052096,yes,no,no,
59934241,19170052096,yes,no,no,
59934247,19170052096,yes,no,no,
59934253,19170052096,yes,no,no,
59934256,19170052096,yes,no,no,
59934279,19170052096,yes,no,no,
59934299,19170052096,yes,no,no,
59934312,19170052096,yes,no,no,"Mitch, Karen, and Cheryl"
59934320,19170052096,yes,no,no,
59934335,19170052096,yes,no,no,"Ageee, Ashley, Rob, and Pat"
59934344,19170052096,yes,no,no,
59934352,19170052096,yes,no,no,
59934375,19170054144,yes,no,no,"Kiershta, Theresa, and Nicholas"
59934378,19170054144,yes,no,no,
59934390,19170054144,yes,no,no,
59934424,19170054144,yes,no,no,
59934425,19170054144,yes,no,no,
59934427,19170054144,yes,no,no,
59934439,19170054144,yes,no,no,"Jerrye, Susan, Michelle, and Melissa"
59934453,19170054144,yes,no,no,
59934459,19170054144,yes,no,no,
59934462,19170054144,yes,no,no,
59934474,19170054144,yes,no,no,"Maria, Yvonne, and Diana"
59934477,19170054144,yes,no,no,
59934484,19170054144,yes,no,no,
59934487,19170054144,yes,no,no,
59934497,19170054144,yes,no,no,
59934521,19170054144,yes,no,no,
59934524,19170054144,yes,no,no,
59934528,19170054144,yes,no,no,
59934540,19170054144,yes,no,no,
59934548,19170054144,yes,no,no,
59934554,19170054144,yes,no,no,
59934555,19170054144,yes,no,no,
59934559,19170054144,yes,no,no,
59934560,19170054144,yes,no,no,
59934566,19170054144,yes,no,no,
59934568,19170054144,yes,no,no,
59934569,19170054144,yes,no,no,
59934594,19170054144,yes,no,no,
59934600,19170054144,yes,no,no,
59934611,19170054144,yes,no,no,
59934613,19170054144,yes,no,no,
59934624,19170054144,yes,no,no,
59934661,19170054144,yes,no,no,"Tom, Lori, and Paul"
59934665,19170054144,yes,no,no,
59934674,19170054144,yes,no,no,
59934682,19170054144,yes,no,no,
59934686,19170054144,yes,no,no,"Sue, Carol, and Diana"
59934690,19170054144,yes,no,no,"Ed, Frieda, and Howard"
59934708,19170054144,yes,no,no,"Nay, Di, and Patsy"
59934713,19170054144,yes,no,no,
59934722,19170054144,yes,no,no,
59934734,19170054144,yes,no,no,
59934739,19170054144,yes,no,no,
59934741,19170054144,yes,no,no,
59934748,19170054144,yes,no,no,
59934749,19170054144,yes,no,no,
59934750,19170054144,yes,no,no,"Hector, Lina, Alex, and Alida"
59934765,19170054144,yes,no,no,
59934775,19170054144,yes,no,no,
59934776,19170054144,yes,no,no,
59934777,19170054144,yes,no,no,
59934782,19170054144,yes,no,no,
59934792,19170054144,yes,no,no,
59934799,19170054144,yes,no,no,
59934814,19170054144,yes,no,no,
59934824,19170054144,yes,no,no,"Becky, Mel, and Rebecca"
59934825,19170054144,yes,no,no,
59934841,19170054144,yes,no,no,
59934849,19170054144,yes,no,no,
59934857,19170054144,yes,no,no,
59934875,19170054144,yes,no,no,
59934878,19170054144,yes,no,no,
59934891,19170054144,yes,no,no,"Adena, Marvin, Drake, and Drew"
59934904,19170054144,yes,no,no,"Jason, Jennifer, and Valerie"
59934919,19170054144,yes,no,no,
59934930,19170054144,yes,no,no,"Idy, Laz, and Chris"
59934966,19170054144,yes,no,no,
59934973,19170054144,yes,no,no,
59934974,19170054144,yes,no,no,"your mom, your dad, and Jenny"
59934977,19170054144,yes,no,no,
59934979,19170054144,yes,no,no,"Jeff, Rosa, and Naomi"
59934987,19170054144,yes,no,no,
59935012,19170054144,yes,no,no,"Denise, Lisa, and Michael"
59935026,19170054144,yes,no,no,
59935032,19170054144,yes,no,no,
59935081,19170054144,yes,no,no,
59935092,19170054144,yes,no,no,
59935099,19170054144,yes,no,no,
59935101,19170054144,yes,no,no,
59935103,19170054144,yes,no,no,"Kaimen, Ciara, and Cora"
59935121,19170054144,yes,no,no,
59935128,19170054144,yes,no,no,
59935131,19170054144,yes,no,no,
59935134,19170054144,yes,no,no,"Chris, Rousseau, Amador, Charlene, Ciano, and Miguel"
59935147,19170054144,yes,no,no,"Lylian, Joann, and Joanne"
59935157,19170054144,yes,no,no,
59935189,19170054144,yes,no,no,"Jake, Bill, and Chris"
59935193,19170054144,yes,no,no,
59935212,19170054144,yes,no,no,"Dori, Dee, and Andy"
59935233,19170054144,yes,no,no,
59935238,19170054144,yes,no,no,
59935245,19170054144,yes,no,no,
59935263,19170054144,yes,no,no,
59935265,19170054144,yes,no,no,
59935298,19170054144,yes,no,no,"Jessica, Emily, and Jaime"
59935302,19170054144,yes,no,no,
59935307,19170054144,yes,no,no,"Meagan, Ross, and Lauren"
59935319,19170054144,yes,no,no,"Jeff, Tks, Allande, and Marie"
59935335,19170054144,yes,no,no,"Mike, Ricky, and Audrey"
59935376,19170054144,yes,no,no,
59935378,19170054144,yes,no,no,
59935383,19170054144,yes,no,no,
59935384,19170054144,yes,no,no,
59935395,19170054144,yes,no,no,"Terry, Stacester, and Dylan"
59935399,19170054144,yes,no,no,
59935402,19170054144,yes,no,no,"Stanley, Amarrie, and Fritz"
59935410,19170054144,yes,no,no,
59935418,19170054144,yes,no,no,"Mike, Lis, and Rafy"
59935434,19170054144,yes,no,no,
59935437,19170054144,yes,no,no,
59935440,19170054144,yes,no,no,"Tricia, Dorothy, and Jenny"
59935446,19170054144,yes,yes,no,
59935454,19170054144,yes,no,no,"Katrina, and Dorthy"
59935472,19170054144,yes,no,no,
59935484,19170054144,yes,no,no,
59935487,19170054144,yes,no,no,
59935489,19170054144,yes,no,no,
59935490,19170054144,yes,no,no,
59935501,19170054144,yes,no,no,
59935518,19170054144,yes,no,no,"Eduardo, Jorge, and Karla"
59935523,19170054144,yes,no,no,
59935537,19170054144,yes,no,no,"Todd, Carol, and Eric"
59935542,19170054144,yes,no,no,"Owen, Bob, and Crystal"
59935557,19170054144,yes,no,no,
59935568,19170054144,yes,no,no,
59935575,19170054144,yes,no,no,
59935589,19170054144,yes,no,no,
59935615,19170054144,yes,no,no,
59935644,19170054144,yes,no,no,
59935658,19170054144,yes,no,no,
59935665,19170054144,yes,no,no,
59935672,19170054144,yes,no,no,
59935708,19170054144,yes,no,no,
59935762,19170054144,yes,no,no,
59935777,19170054144,yes,no,no,
59935787,19170054144,yes,no,no,
59935789,19170054144,yes,no,no,"Skip, your family, Archie, your friends, and Polly"
59935804,19170054144,yes,no,no,
59935814,19170054144,yes,no,no,"Marie, Jonathan, and Chris"
59935823,19170054144,yes,no,no,
59935865,19170054144,yes,no,no,"Karen, Venita, and Belinda"
59935874,19170054144,yes,no,no,
59935878,19170054144,yes,no,no,"Soto, Grisel, Elosegui, Jorge, and Harry"
59935893,19170054144,yes,no,no,
59935898,19170054144,yes,no,no,
59935905,19170054144,yes,no,no,
59935906,19170054144,yes,no,no,
59935921,19170054144,yes,no,no,
59935941,19170054144,yes,no,no,"Stacey, Dave, and Rachel"
59935945,19170054144,yes,no,no,
59935961,19170054144,yes,yes,no,
59935973,19170054144,yes,no,no,
59935986,19170054144,yes,no,no,
59935998,19170054144,yes,no,no,
59936031,19170054144,yes,no,no,
59936032,19170054144,yes,no,no,
59936039,19170054144,yes,no,no,
59936040,19170054144,yes,no,no,
59936053,19170054144,yes,no,no,
59936056,19170054144,yes,no,no,"Janelle, Laura, and Lorna"
59936062,19170054144,yes,no,no,
59936063,19170054144,yes,no,no,"Barbara, Duane, Diana, and Kim"
59936065,19170054144,yes,no,no,"Maureen, Cathy, and Isla"
59936068,19170054144,yes,no,no,
59936071,19170054144,yes,no,no,
59936077,19170054144,yes,no,no,
59936105,19170054144,yes,no,no,
59936114,19170054144,yes,no,no,
59936134,19170054144,yes,no,no,"Nae, Lynn, and Tony"
59936141,19170054144,yes,no,no,
59936143,19170054144,yes,no,no,
59936157,19170054144,yes,no,no,
59936165,19170054144,yes,no,no,
59936174,19170054144,yes,no,no,
59936201,19170054144,yes,no,no,
59936220,19170054144,yes,no,no,
59936240,19170054144,yes,no,no,
59936246,19170054144,yes,no,no,
59936254,19170054144,yes,no,no,
59936258,19170054144,yes,no,no,"Jackie, your coworkers, Manuel, and Luis"
59936259,19170054144,yes,no,no,"Dave, Lindsey, and Pam"
59936260,19170054144,yes,no,no,
59936268,19170054144,yes,no,no,
59936285,19170054144,yes,no,no,
59936311,19170054144,yes,no,no,
59936319,19170054144,yes,no,no,"Patti, Annette, and Mary"
59936334,19170054144,yes,no,no,
59936338,19170054144,yes,no,no,
59936348,19170054144,yes,no,no,
59936350,19170054144,yes,no,no,
59936353,19170054144,yes,no,no,
59936370,19170054144,yes,no,no,
59936372,19170054144,yes,no,no,
59936397,19170054144,yes,no,no,
59936402,19170054144,yes,no,no,
59936426,19170056192,yes,no,no,
59936434,19170056192,yes,no,no,
59936438,19170056192,yes,no,no,
59936460,19170056192,yes,no,no,
59936464,19170056192,yes,no,no,
59936465,19170056192,yes,no,no,
59936469,19170056192,yes,no,no,"Jess, Jan, and Jenn"
59936478,19170056192,yes,no,no,"Deb, Randy, Ricki, and Cheryl"
59936496,19170056192,yes,no,no,"Thelma, Cathi, and Barry"
59936500,19170056192,yes,no,no,
59936505,19170056192,yes,no,no,
59936507,19170056192,yes,no,no,
59936530,19170056192,yes,no,no,"Jean, Sandy, and Rebecca"
59936569,19170056192,yes,no,no,
59936578,19170056192,yes,no,no,
59936589,19170056192,yes,no,no,"Eduardo, Melissa, and Joe"
59936594,19170056192,yes,no,no,
59936633,19170056192,yes,no,no,"Maria, Sam, and Shana"
59936635,19170056192,yes,no,no,
59936637,19170056192,yes,no,no,
59936644,19170056192,yes,no,no,
59936684,19170056192,yes,no,no,
59936702,19170056192,yes,no,no,
59936721,19170056192,yes,no,no,
59936724,19170056192,yes,no,no,
59936735,19170056192,yes,no,no,"Kayana, Kayin, and Stacy"
59936743,19170056192,yes,no,no,"Ana, Sara, and Joan"
59936745,19170056192,yes,no,no,
59936763,19170056192,yes,no,no,
59936792,19170056192,yes,no,no,
59936811,19170056192,yes,no,no,
59936850,19170056192,yes,no,no,
59936854,19170056192,yes,no,no,"Sam, Vicki, and Cheryl"
59936856,19170056192,yes,no,no,
59936878,19170056192,yes,no,no,"Gene, Jack, and Claire"
59936884,19170056192,yes,no,no,
59936885,19170056192,yes,yes,no,
59936934,19170056192,yes,no,no,
59936949,19170056192,yes,no,no,
59936957,19170056192,yes,no,no,
59936958,19170056192,yes,no,no,
59936966,19170056192,yes,no,no,
59936967,19170056192,yes,no,no,"Michael, Ivory, and Bridget"
59936989,19170056192,yes,no,no,"Nadine, Phyllis, Rick, Tony, and Maurice"
59937006,19170056192,yes,no,no,"Dorrett, Sheila, and Sandra"
59937009,19170056192,yes,no,no,
59937021,19170056192,yes,no,no,
59937032,19170056192,yes,no,no,
59937040,19170056192,yes,no,no,
59937045,19170056192,yes,no,no,"Ray, Vicki, and Chuck"
59937073,19170056192,yes,no,no,
59937080,19170056192,yes,no,no,
59937090,19170056192,yes,no,no,
59937092,19170056192,yes,no,no,
59937099,19170056192,yes,no,no,
59937102,19170056192,yes,no,no,
59937106,19170056192,yes,no,no,
59937110,19170056192,yes,no,no,
59937127,19170056192,yes,no,no,
59937132,19170056192,yes,no,no,
59937135,19170056192,yes,no,no,"Sharon, Ray, and Wilfredo"
59937140,19170056192,yes,no,no,
59937168,19170056192,yes,no,no,
59937171,19170056192,yes,no,no,
59937188,19170056192,yes,no,no,
59937199,19170056192,yes,no,no,
59937200,19170056192,yes,no,no,
59937215,19170056192,yes,no,no,
59937216,19170056192,yes,no,no,
59937219,19170056192,yes,no,no,"Martin, Elaine, and Jim"
59937238,19170056192,yes,no,no,
59937247,19170056192,yes,no,no,
59937258,19170056192,yes,no,no,
59937264,19170056192,yes,no,no,
59937289,19170056192,yes,no,no,"Roz, Mike, and Jody"
59937295,19170056192,yes,no,no,
59937300,19170056192,yes,no,no,
59937318,19170056192,yes,no,no,"Mayra, Reagon, and Blanca"
59937328,19170056192,yes,no,no,"Sunday, Rina, Olease, and Mack"
59937342,19170056192,yes,no,no,"Jim, Christine, and Crissy"
59937350,19170056192,yes,no,no,
59937355,19170056192,yes,no,no,
59937360,19170056192,yes,no,no,
59937365,19170056192,yes,no,no,
59937368,19170056192,yes,no,no,
59937400,19170056192,yes,no,no,
59937401,19170056192,yes,no,no,"Janet, Mike, and Star"
59937403,19170056192,yes,no,no,
59937432,19170056192,yes,no,no,
59937446,19170056192,yes,yes,no,
59937453,19170056192,yes,no,no,
59937462,19170056192,yes,no,no,
59937502,19170056192,yes,no,no,
59937504,19170056192,yes,no,no,
59937561,19170056192,yes,no,no,"Joe, Alan, and Kristina"
59937562,19170056192,yes,no,no,"Andrea, Rushad, and Rachel"
59937574,19170056192,yes,no,no,
59937618,19170056192,yes,no,no,
59937636,19170056192,yes,no,no,"Denise, John, and Joan"
59937645,19170056192,yes,no,no,
59937649,19170056192,yes,no,no,"Rick, Yun, and Alex"
59937657,19170056192,yes,no,no,
59937668,19170056192,yes,no,no,
59937677,19170056192,yes,no,no,
59937704,19170056192,yes,no,no,
59937708,19170056192,yes,no,no,
59937719,19170056192,yes,no,no,
59937743,19170056192,yes,no,no,
59937744,19170056192,yes,no,no,
59937745,19170056192,yes,no,no,"Dana, Carsyn, and Kendall"
59937749,19170056192,yes,no,no,
59937752,19170056192,yes,no,no,
59937768,19170056192,yes,no,no,"Dil, Jan, and Ron"
59937784,19170056192,yes,no,no,
59937793,19170056192,yes,no,no,
59937804,19170056192,yes,no,no,
59937805,19170056192,yes,no,no,
59937821,19170056192,yes,no,no,"Judy, Sudan, and Genie"
59937830,19170056192,yes,no,no,
59937832,19170056192,yes,no,no,"Brett, Eppie, and Mike"
59937838,19170056192,yes,no,no,
59937842,19170056192,yes,no,no,
59937851,19170056192,yes,no,no,
59937856,19170056192,yes,no,no,"Nicole, Oscar, and Frankie"
59937870,19170056192,yes,no,no,"Barbara, Rhonda, Bar, and Chase"
59937880,19170056192,yes,no,no,
59937898,19170056192,yes,no,no,
59937905,19170056192,yes,no,no,
59937929,19170056192,yes,yes,no,
59937951,19170056192,yes,no,no,"Mark, Luis, and Erick"
59937960,19170056192,yes,no,no,"Jen, Scottie, and Gilbert"
59937962,19170056192,yes,no,no,
59937966,19170056192,yes,no,no,
59937973,19170056192,yes,no,no,"H, Elliot, Randy, and Howard"
59937976,19170056192,yes,no,no,
59937977,19170056192,yes,no,no,
59937998,19170056192,yes,no,no,
59938008,19170056192,yes,no,no,
59938029,19170056192,yes,no,no,
59938057,19170056192,yes,no,no,
59938123,19170056192,yes,no,no,"Ruth, Billy, and Aaron"
59938139,19170056192,yes,no,no,
59938146,19170056192,yes,no,no,
59938155,19170056192,yes,no,no,"Liz, Rita, and Jay"
59938164,19170056192,yes,no,no,
59938171,19170056192,yes,no,no,"Emilio, Iliana, Carli, Mara, Evelyn, and Jackie"
59938188,19170056192,yes,no,no,
59938191,19170056192,yes,no,no,
59938201,19170056192,yes,no,no,
59938218,19170056192,yes,no,no,
59938227,19170056192,yes,no,no,
59938232,19170056192,yes,no,no,
59938259,19170056192,yes,no,no,
59938276,19170056192,yes,no,no,
59938281,19170056192,yes,no,no,
59938288,19170056192,yes,no,no,
